id_venda,id_produto,id_cliente,id_regiao,data,quantidade,valor_total
8942,83,569,3,2024-05-05,1,53.01
8943,67,458,4,2024-02-23,2,149.94
8944,78,982,4,2023-01-19,3,294.42
8945,77,516,2,2023-03-29,1,43.08
8946,71,118,2,2023-10-02,2,146.3
8947,38,586,5,2024-07-11,2,277.84
8948,13,384,5,2024-01-22,3,150.69
8949,72,484,4,2024-09-06,1,77.61
8950,19,991,1,2024-09-08,1,45.74
8951,83,883,4,2024-06-02,1,53.01
8952,19,733,2,2023-10-02,2,91.48
8953,14,216,3,2023-10-13,1,92.29
8954,11,845,5,2023-11-30,1,73.71
8955,54,828,1,2023-12-18,1,22.78
8956,93,604,1,2023-05-12,1,100.91
8957,93,362,1,2024-07-28,1,100.91
8958,68,961,1,2024-09-03,2,107.6
8959,29,501,5,2024-08-04,1,66.49
8960,26,203,2,2023-04-20,2,119.78
8961,89,757,4,2023-01-30,1,87.28
8962,45,17,1,2024-11-16,1,50.07
8963,69,308,4,2024-08-03,1,51.54
8964,87,135,5,2023-09-23,1,78.94
8965,82,614,2,2023-12-19,1,55.78
8966,45,893,1,2023-12-07,1,50.07
8967,42,881,3,2024-06-09,1,67.93
8968,97,849,1,2023-03-03,1,60.8
8969,20,409,1,2024-05-01,1,78.71
8970,6,135,5,2024-03-30,1,44.8
8971,86,995,2,2023-09-14,1,39.91
8972,23,327,2,2023-08-15,1,31.45
8973,63,450,2,2023-11-01,1,45.44
8974,33,616,1,2023-03-26,1,68.43
8975,36,864,1,2023-07-13,1,59.88
8976,14,374,4,2024-11-29,1,92.29
8977,95,994,4,2023-12-02,1,53.06
8978,38,703,2,2024-06-04,1,138.92
8979,77,772,2,2023-08-08,1,43.08
8980,9,627,1,2023-08-12,1,98.65
8981,10,500,5,2023-09-12,2,197.1
8982,91,612,2,2024-10-15,1,81.85
8983,78,368,4,2023-10-11,1,98.14
8984,39,896,4,2024-09-29,1,90.97
8985,32,922,4,2023-07-29,1,69.75
8986,42,653,1,2024-01-03,1,67.93
8987,76,984,3,2024-03-21,1,80.22
8988,2,358,2,2023-09-27,3,117.18
8989,87,149,3,2024-08-16,2,157.88
8990,5,965,4,2023-06-21,1,112.11
8991,38,795,2,2023-11-24,1,138.92
8992,2,63,5,2023-02-21,1,39.06
8993,50,49,1,2024-05-31,1,47.99
8994,96,199,4,2023-09-22,1,95.83
8995,93,664,3,2023-12-10,1,100.91
8996,3,514,1,2023-01-11,1,59.07
8997,26,114,1,2024-06-11,1,59.89
8998,42,249,2,2023-09-25,4,271.72
8999,59,154,2,2023-09-03,1,55.21
9000,83,612,2,2023-12-22,3,159.03
9001,49,636,2,2024-07-02,2,211.42
9002,59,996,3,2023-05-19,1,55.21
9003,91,768,4,2023-12-10,1,81.85
9004,87,547,3,2024-03-08,1,78.94
9005,33,557,1,2023-06-12,1,68.43
9006,20,571,1,2024-01-11,1,78.71
9007,11,334,1,2024-02-26,1,73.71
9008,35,871,4,2024-07-11,1,50.16
9009,69,744,1,2023-03-30,1,51.54
9010,74,799,3,2024-12-05,1,46.78
9011,78,795,2,2023-09-18,1,98.14
9012,59,413,5,2023-12-10,1,55.21
9013,7,445,5,2023-04-04,1,73.47
9014,34,269,1,2023-11-12,1,109.05
9015,65,450,2,2023-05-17,1,39.87
9016,23,223,5,2024-11-23,1,31.45
9017,6,614,2,2023-05-29,1,44.8
9018,91,354,4,2023-07-27,2,163.7
9019,88,524,2,2023-10-21,1,59.23
9020,50,5,2,2023-09-02,1,47.99
9021,29,658,1,2023-12-18,1,66.49
9022,80,350,3,2024-02-01,2,38.32
9023,42,579,5,2024-01-05,1,67.93
9024,90,713,3,2023-08-06,1,72.41
9025,58,847,5,2024-03-03,1,102.1
9026,48,21,4,2023-09-07,1,83.19
9027,46,748,2,2023-07-29,1,38.35
9028,24,137,1,2023-03-17,1,92.43
9029,4,665,1,2023-11-26,5,154.45
9030,42,883,4,2024-07-05,1,67.93
9031,6,163,3,2023-11-03,1,44.8
9032,57,946,1,2024-09-11,1,69.77
9033,47,294,3,2023-01-24,1,70.27
9034,42,394,2,2024-12-17,2,135.86
9035,13,123,2,2024-07-15,1,50.23
9036,49,737,3,2024-07-02,1,105.71
9037,8,666,5,2023-05-26,1,43.0
9038,14,620,2,2024-10-02,2,184.58
9039,48,129,3,2024-08-19,1,83.19
9040,79,671,2,2023-09-05,1,76.57
9041,82,689,5,2024-11-03,1,55.78
9042,84,717,2,2024-09-03,1,95.87
9043,24,917,5,2024-08-16,4,369.72
9044,17,598,5,2023-03-27,1,45.48
9045,37,998,5,2023-11-09,1,18.02
9046,36,277,5,2023-06-26,1,59.88
9047,73,156,2,2024-08-29,1,35.61
9048,19,435,2,2024-09-21,1,45.74
9049,53,959,4,2024-12-13,3,168.51
9050,87,494,1,2024-04-21,1,78.94
9051,72,56,4,2024-08-03,2,155.22
9052,72,156,2,2023-12-06,1,77.61
9053,84,297,1,2023-01-20,1,95.87
9054,4,165,5,2023-01-15,1,30.89
9055,35,401,3,2024-10-30,1,50.16
9056,54,795,2,2023-08-18,3,68.34
9057,98,541,4,2023-12-19,2,62.9
9058,1,72,5,2024-05-13,1,18.87
9059,19,26,2,2023-06-22,1,45.74
9060,26,840,2,2024-07-22,1,59.89
9061,24,54,3,2024-11-08,3,277.29
9062,44,92,2,2024-11-28,2,168.7
9063,13,67,5,2023-05-31,2,100.46
9064,69,133,4,2023-10-19,1,51.54
9065,17,766,2,2024-06-28,1,45.48
9066,21,911,2,2023-09-28,1,87.92
9067,81,604,1,2024-05-15,1,34.26
9068,78,371,2,2024-06-18,1,98.14
9069,80,538,3,2024-01-24,1,19.16
9070,88,359,4,2023-03-01,1,59.23
9071,21,616,1,2023-10-09,2,175.84
9072,100,555,2,2023-04-08,2,233.02
9073,82,995,2,2023-08-03,1,55.78
9074,31,199,4,2024-03-16,1,53.45
9075,94,435,2,2024-01-28,1,86.5
9076,41,15,2,2023-02-18,2,15.48
9077,89,586,5,2023-03-27,2,174.56
9078,82,324,1,2024-01-11,2,111.56
9079,5,369,2,2024-08-28,1,112.11
9080,11,792,4,2023-03-14,1,73.71
9081,53,663,4,2024-09-19,1,56.17
9082,99,782,3,2024-06-26,1,127.7
9083,41,475,5,2024-04-18,1,7.74
9084,59,781,2,2024-02-29,2,110.42
9085,75,774,2,2024-09-06,1,63.03
9086,26,302,1,2023-10-23,1,59.89
9087,68,44,4,2024-04-22,1,53.8
9088,41,948,4,2023-01-24,4,30.96
9089,21,768,4,2023-07-05,1,87.92
9090,54,823,3,2023-01-03,1,22.78
9091,27,472,4,2024-02-09,1,28.59
9092,87,937,5,2024-03-11,1,78.94
9093,21,550,2,2023-11-02,1,87.92
9094,48,38,2,2024-04-02,1,83.19
9095,79,646,5,2023-07-22,1,76.57
9096,90,567,5,2024-04-01,2,144.82
9097,6,760,1,2024-04-04,1,44.8
9098,100,627,1,2024-05-31,1,116.51
9099,87,831,2,2023-04-29,3,236.82
9100,54,221,3,2024-12-18,1,22.78
9101,47,969,1,2023-12-20,1,70.27
9102,20,38,2,2024-10-05,2,157.42
9103,77,402,2,2024-01-16,1,43.08
9104,21,356,4,2024-05-22,1,87.92
9105,59,66,2,2024-04-22,1,55.21
9106,13,645,2,2024-02-07,1,50.23
9107,66,933,1,2024-05-28,1,47.46
9108,81,698,2,2023-04-20,2,68.52
9109,11,243,1,2023-01-11,1,73.71
9110,30,69,5,2024-08-18,1,15.29
9111,65,662,5,2023-06-21,3,119.61
9112,76,497,4,2023-09-21,1,80.22
9113,97,909,3,2023-08-02,1,60.8
9114,76,517,3,2023-08-06,1,80.22
9115,7,607,2,2023-02-01,1,73.47
9116,26,989,2,2024-04-20,1,59.89
9117,79,229,1,2023-06-05,1,76.57
9118,58,752,2,2024-01-11,5,510.5
9119,4,658,1,2023-10-07,3,92.67
9120,28,132,1,2023-06-23,2,129.62
9121,83,402,2,2023-04-30,2,106.02
9122,45,296,3,2023-07-17,1,50.07
9123,32,317,2,2023-06-28,1,69.75
9124,16,111,5,2023-04-11,2,111.16
9125,53,425,1,2023-05-03,1,56.17
9126,83,939,3,2024-09-29,4,212.04
9127,69,248,2,2024-06-11,1,51.54
9128,48,575,4,2024-02-16,1,83.19
9129,95,617,2,2023-03-07,1,53.06
9130,26,233,1,2023-06-22,3,179.67
9131,14,457,5,2024-03-09,1,92.29
9132,81,372,4,2024-06-30,2,68.52
9133,17,740,2,2024-08-21,1,45.48
9134,3,166,4,2024-11-30,1,59.07
9135,82,925,1,2023-08-23,2,111.56
9136,42,16,3,2024-06-14,1,67.93
9137,71,49,1,2024-12-06,1,73.15
9138,55,848,5,2024-09-19,1,97.29
9139,29,127,1,2024-06-27,1,66.49
9140,64,181,3,2023-10-21,1,56.95
9141,27,345,3,2024-12-09,1,28.59
9142,47,777,5,2024-11-21,1,70.27
9143,60,568,2,2023-06-10,4,249.44
9144,63,982,4,2023-06-12,1,45.44
9145,10,534,1,2023-04-10,1,98.55
9146,100,545,3,2024-10-29,1,116.51
9147,59,133,4,2024-01-03,1,55.21
9148,85,177,5,2023-06-19,1,70.1
9149,77,878,3,2023-04-11,1,43.08
9150,22,2,4,2024-07-13,1,64.55
9151,1,59,2,2024-03-02,1,18.87
9152,98,826,4,2024-05-28,1,31.45
9153,88,739,3,2023-09-24,1,59.23
9154,72,776,4,2024-06-07,1,77.61
9155,33,282,4,2023-04-02,1,68.43
9156,13,288,3,2024-03-31,1,50.23
9157,28,547,3,2024-04-27,3,194.43
9158,92,672,2,2023-04-30,1,61.57
9159,78,314,4,2024-04-07,1,98.14
9160,3,197,2,2024-06-24,1,59.07
9161,92,124,5,2023-02-07,2,123.14
9162,35,582,3,2024-10-19,1,50.16
9163,5,567,5,2024-02-05,2,224.22
9164,8,109,5,2023-06-27,1,43.0
9165,76,36,4,2023-08-25,4,320.88
9166,34,124,5,2023-06-21,2,218.1
9167,75,511,3,2024-10-10,2,126.06
9168,61,598,5,2024-12-16,1,38.58
9169,74,402,2,2024-09-20,1,46.78
9170,31,143,3,2023-06-10,1,53.45
9171,83,435,2,2024-03-16,1,53.01
9172,88,150,3,2023-12-05,2,118.46
9173,83,931,5,2023-12-13,1,53.01
9174,1,513,1,2024-09-25,1,18.87
9175,95,784,5,2024-09-20,1,53.06
9176,19,360,2,2024-08-04,1,45.74
9177,72,889,5,2023-07-24,1,77.61
9178,67,350,3,2023-06-24,2,149.94
9179,90,611,5,2024-04-05,1,72.41
9180,88,425,1,2023-10-24,1,59.23
9181,98,155,4,2024-04-21,1,31.45
9182,28,115,1,2023-05-06,1,64.81
9183,54,305,1,2023-11-09,1,22.78
9184,17,620,2,2023-11-13,1,45.48
9185,24,5,2,2024-02-08,1,92.43
9186,91,649,2,2023-07-09,1,81.85
9187,36,995,2,2024-04-26,1,59.88
9188,1,950,3,2023-06-25,1,18.87
9189,69,628,1,2023-03-30,3,154.62
9190,19,698,2,2023-05-27,2,91.48
9191,84,39,2,2023-01-08,2,191.74
9192,3,494,1,2024-07-24,1,59.07
9193,27,457,5,2024-12-11,3,85.77
9194,79,347,3,2023-10-14,2,153.14
9195,100,900,3,2023-10-05,2,233.02
9196,25,968,5,2024-06-28,1,44.76
9197,87,744,1,2024-06-27,1,78.94
9198,83,472,4,2023-04-27,3,159.03
9199,59,706,3,2023-07-12,1,55.21
9200,70,679,5,2023-10-21,1,106.18
9201,59,974,1,2024-07-09,3,165.63
9202,75,862,5,2023-11-22,1,63.03
9203,37,129,3,2023-04-13,1,18.02
9204,75,276,2,2023-07-26,1,63.03
9205,60,189,1,2023-12-28,3,187.08
9206,62,562,5,2023-02-25,1,121.82
9207,9,417,2,2023-11-05,1,98.65
9208,22,446,3,2024-10-02,1,64.55
9209,36,22,1,2024-12-24,2,119.76
9210,73,911,2,2024-06-02,1,35.61
9211,13,561,3,2023-10-31,2,100.46
9212,20,552,5,2024-07-20,3,236.13
9213,37,580,4,2024-06-28,1,18.02
9214,22,921,4,2024-05-19,1,64.55
9215,28,50,3,2024-08-31,1,64.81
9216,14,626,3,2024-08-14,1,92.29
9217,71,733,2,2024-06-22,1,73.15
9218,6,181,3,2023-07-27,2,89.6
9219,51,147,5,2023-11-13,2,39.24
9220,96,407,2,2024-07-29,1,95.83
9221,18,643,5,2024-01-08,1,53.89
9222,8,596,3,2023-09-25,1,43.0
9223,79,552,5,2024-01-21,1,76.57
9224,97,968,5,2024-04-05,1,60.8
9225,25,687,4,2023-09-12,2,89.52
9226,51,69,5,2024-09-26,3,58.86
9227,63,225,1,2023-08-17,1,45.44
9228,11,29,5,2024-07-25,2,147.42
9229,19,682,3,2024-12-13,1,45.74
9230,98,341,3,2024-05-06,1,31.45
9231,87,738,4,2024-07-25,1,78.94
9232,5,314,4,2023-05-04,1,112.11
9233,46,620,2,2024-07-16,3,115.05
9234,17,673,3,2023-06-04,1,45.48
9235,39,570,2,2023-05-06,1,90.97
9236,17,129,3,2023-03-07,1,45.48
9237,21,746,3,2023-09-02,1,87.92
9238,12,928,2,2023-11-23,1,76.46
9239,59,921,4,2023-01-10,1,55.21
9240,72,199,4,2023-09-01,1,77.61
9241,34,773,3,2023-02-11,1,109.05
9242,61,924,3,2024-11-08,1,38.58
9243,20,61,1,2024-03-17,1,78.71
9244,16,554,4,2024-05-31,1,55.58
9245,74,198,1,2023-10-15,1,46.78
9246,98,78,5,2023-08-29,2,62.9
9247,58,870,1,2024-07-10,1,102.1
9248,52,608,3,2024-07-10,1,106.68
9249,9,381,5,2023-02-28,1,98.65
9250,43,807,4,2023-07-30,1,16.45
9251,4,53,3,2023-05-15,1,30.89
9252,70,820,3,2024-06-13,1,106.18
9253,63,350,3,2024-10-23,1,45.44
9254,42,649,2,2024-09-22,1,67.93
9255,62,2,4,2024-07-03,2,243.64
9256,70,259,1,2023-04-02,1,106.18
9257,100,53,3,2024-12-12,1,116.51
9258,55,207,2,2024-12-10,1,97.29
9259,38,299,4,2024-07-28,2,277.84
9260,87,589,5,2024-05-11,1,78.94
9261,1,242,2,2023-12-31,1,18.87
9262,47,150,3,2024-06-23,1,70.27
9263,81,623,3,2023-05-26,1,34.26
9264,22,845,5,2024-01-27,1,64.55
9265,22,813,3,2023-06-01,2,129.1
9266,53,248,2,2023-04-22,1,56.17
9267,49,144,1,2024-10-07,1,105.71
9268,29,681,5,2023-08-21,1,66.49
9269,78,115,1,2024-09-13,1,98.14
9270,5,636,2,2023-07-27,1,112.11
9271,18,371,2,2023-11-27,1,53.89
9272,96,651,2,2023-07-14,1,95.83
9273,53,631,3,2024-09-27,1,56.17
9274,40,758,5,2023-12-28,1,39.15
9275,68,423,2,2024-12-08,1,53.8
9276,59,167,2,2024-07-27,1,55.21
9277,76,788,3,2023-04-23,1,80.22
9278,38,538,3,2024-05-04,1,138.92
9279,84,357,1,2023-10-31,1,95.87
9280,79,77,2,2024-07-13,1,76.57
9281,80,237,1,2024-07-29,1,19.16
9282,17,669,2,2023-04-27,3,136.44
9283,98,300,2,2024-07-21,1,31.45
9284,98,334,1,2024-12-23,1,31.45
9285,77,788,3,2024-07-23,2,86.16
9286,38,967,2,2024-12-02,1,138.92
9287,63,907,5,2023-02-28,1,45.44
9288,28,615,2,2024-09-09,2,129.62
9289,17,560,5,2023-01-02,1,45.48
9290,46,512,5,2024-02-05,1,38.35
9291,5,123,2,2024-08-13,1,112.11
9292,30,828,1,2024-05-27,1,15.29
9293,58,46,5,2024-10-02,1,102.1
9294,66,686,3,2023-10-21,1,47.46
9295,62,133,4,2023-11-23,3,365.46
9296,20,972,3,2023-11-11,2,157.42
9297,50,113,5,2023-06-29,2,95.98
9298,67,901,1,2024-08-12,2,149.94
9299,63,184,1,2023-08-06,3,136.32
9300,100,426,3,2023-11-29,1,116.51
9301,36,280,4,2024-03-21,1,59.88
9302,23,518,2,2023-10-22,1,31.45
9303,97,159,1,2024-05-18,2,121.6
9304,93,854,3,2024-03-14,1,100.91
9305,22,812,3,2023-08-04,2,129.1
9306,59,112,2,2024-01-27,1,55.21
9307,65,970,5,2023-10-06,1,39.87
9308,18,266,2,2024-02-10,1,53.89
9309,6,802,2,2023-03-30,1,44.8
9310,13,432,3,2023-08-16,1,50.23
9311,12,816,1,2024-06-03,1,76.46
9312,11,502,5,2024-05-03,1,73.71
9313,78,438,2,2024-10-03,1,98.14
9314,69,425,1,2023-09-02,1,51.54
9315,32,95,2,2023-09-09,1,69.75
9316,54,365,5,2024-06-08,1,22.78
9317,50,492,4,2024-01-24,2,95.98
9318,18,359,4,2024-07-15,1,53.89
9319,9,856,2,2024-12-09,1,98.65
9320,86,239,4,2023-08-16,1,39.91
9321,76,490,4,2024-09-19,1,80.22
9322,40,967,2,2023-09-23,2,78.3
9323,89,968,5,2024-04-27,1,87.28
9324,33,578,3,2023-02-28,1,68.43
9325,20,275,5,2024-07-20,1,78.71
9326,50,774,2,2024-10-23,3,143.97
9327,65,290,2,2023-05-29,2,79.74
9328,99,296,3,2024-01-18,1,127.7
9329,7,493,2,2024-04-17,1,73.47
9330,15,438,2,2024-04-07,2,78.96
9331,33,840,2,2023-02-19,1,68.43
9332,34,458,4,2024-10-23,2,218.1
9333,86,684,3,2023-09-17,1,39.91
9334,31,229,1,2023-02-23,1,53.45
9335,86,879,3,2024-12-13,1,39.91
9336,99,110,3,2024-02-24,1,127.7
9337,39,981,3,2023-06-27,1,90.97
9338,42,862,5,2024-12-25,4,271.72
9339,61,456,2,2024-07-31,1,38.58
9340,35,117,1,2024-05-16,1,50.16
9341,68,597,1,2023-08-12,1,53.8
9342,48,228,1,2024-10-10,1,83.19
9343,10,258,2,2024-01-31,2,197.1
9344,87,223,5,2023-06-11,2,157.88
9345,51,119,3,2024-03-07,1,19.62
9346,16,134,1,2023-03-07,5,277.9
9347,27,319,3,2023-10-27,2,57.18
9348,72,766,2,2023-09-23,2,155.22
9349,21,497,4,2024-01-29,1,87.92
9350,81,550,2,2024-09-30,2,68.52
9351,87,883,4,2024-10-26,1,78.94
9352,81,155,4,2023-04-20,1,34.26
9353,74,53,3,2023-04-12,2,93.56
9354,9,5,2,2023-07-21,1,98.65
9355,67,316,1,2024-06-25,1,74.97
9356,22,921,4,2023-05-25,2,129.1
9357,31,653,1,2023-11-20,2,106.9
9358,36,359,4,2023-02-06,1,59.88
9359,6,58,2,2023-08-04,2,89.6
9360,76,385,1,2024-10-16,1,80.22
9361,23,733,2,2023-03-07,1,31.45
9362,5,898,3,2024-11-10,2,224.22
9363,93,311,4,2024-07-23,1,100.91
9364,89,934,1,2023-12-12,1,87.28
9365,99,774,2,2023-01-12,1,127.7
9366,56,800,2,2024-02-21,1,85.52
9367,33,513,1,2023-06-27,1,68.43
9368,38,381,5,2023-05-25,2,277.84
9369,95,653,1,2024-11-08,2,106.12
9370,13,245,5,2024-08-07,1,50.23
9371,62,213,4,2024-10-08,2,243.64
9372,98,279,2,2023-09-19,1,31.45
9373,54,206,5,2023-10-30,1,22.78
9374,72,873,4,2024-04-29,2,155.22
9375,49,85,4,2023-12-08,1,105.71
9376,48,340,2,2023-06-16,1,83.19
9377,83,415,5,2024-10-03,1,53.01
9378,12,682,3,2024-03-31,1,76.46
9379,11,770,5,2023-05-29,2,147.42
9380,36,189,1,2024-08-11,1,59.88
9381,34,416,4,2023-03-15,1,109.05
9382,68,382,2,2023-01-28,1,53.8
9383,48,529,1,2024-01-13,1,83.19
9384,20,224,2,2024-02-20,1,78.71
9385,52,604,1,2023-08-26,1,106.68
9386,38,977,3,2024-07-21,2,277.84
9387,56,748,2,2024-08-20,2,171.04
9388,9,274,1,2023-04-01,1,98.65
9389,46,128,4,2023-10-03,1,38.35
9390,52,230,3,2024-07-03,1,106.68
9391,43,970,5,2024-06-16,3,49.35
9392,98,764,5,2024-02-02,5,157.25
9393,74,910,2,2023-10-09,1,46.78
9394,83,594,5,2024-06-01,1,53.01
9395,4,156,2,2023-01-04,1,30.89
9396,1,257,2,2023-04-12,1,18.87
9397,95,537,2,2024-06-18,1,53.06
9398,3,156,2,2023-12-08,1,59.07
9399,21,851,3,2023-09-03,1,87.92
9400,24,207,2,2023-04-27,1,92.43
9401,95,242,2,2024-10-26,1,53.06
9402,97,36,4,2024-10-25,1,60.8
9403,97,198,1,2023-10-24,1,60.8
9404,31,67,5,2023-08-24,1,53.45
9405,100,845,5,2023-12-10,1,116.51
9406,54,791,1,2024-11-03,1,22.78
9407,88,919,2,2024-04-18,1,59.23
9408,80,171,5,2024-02-03,1,19.16
9409,11,158,3,2023-03-27,1,73.71
9410,83,130,3,2024-04-05,1,53.01
9411,62,849,1,2023-07-20,1,121.82
9412,44,617,2,2023-08-18,1,84.35
9413,83,605,4,2023-02-07,2,106.02
9414,66,56,4,2023-11-29,1,47.46
9415,85,428,4,2023-10-19,1,70.1
9416,97,822,1,2023-01-09,1,60.8
9417,92,32,4,2023-09-07,1,61.57
9418,88,9,3,2023-02-13,1,59.23
9419,84,451,2,2024-02-18,1,95.87
9420,50,74,5,2024-02-05,1,47.99
9421,21,535,3,2024-05-05,3,263.76
9422,64,874,4,2023-10-19,1,56.95
9423,31,824,5,2023-10-20,1,53.45
9424,84,622,5,2023-09-07,1,95.87
9425,51,583,3,2023-03-10,3,58.86
9426,46,346,3,2024-12-19,2,76.7
9427,87,521,5,2023-09-05,1,78.94
9428,100,723,5,2024-06-04,2,233.02
9429,54,848,5,2023-02-06,1,22.78
9430,73,574,4,2024-03-21,2,71.22
9431,37,44,4,2023-05-26,2,36.04
9432,33,540,1,2024-12-13,1,68.43
9433,34,117,1,2023-11-08,1,109.05
9434,62,576,5,2023-08-21,1,121.82
9435,87,299,4,2024-12-09,1,78.94
9436,33,201,4,2024-05-23,1,68.43
9437,72,220,2,2023-04-22,1,77.61
9438,37,672,2,2023-06-15,1,18.02
9439,80,75,2,2024-06-03,1,19.16
9440,70,202,2,2024-05-26,1,106.18
9441,77,897,2,2024-02-28,1,43.08
9442,87,398,1,2023-12-20,1,78.94
9443,31,355,2,2024-12-01,1,53.45
9444,65,146,4,2023-08-13,1,39.87
9445,63,363,3,2024-11-06,1,45.44
9446,55,417,2,2024-07-15,1,97.29
9447,66,217,4,2023-11-01,4,189.84
9448,19,895,3,2023-08-23,1,45.74
9449,6,317,2,2023-12-28,1,44.8
9450,54,671,2,2023-05-21,1,22.78
9451,31,448,4,2024-06-27,1,53.45
9452,40,447,5,2024-08-27,1,39.15
9453,21,467,1,2024-05-29,1,87.92
9454,73,835,1,2023-12-18,1,35.61
9455,62,205,2,2024-09-12,2,243.64
9456,67,961,1,2024-03-11,1,74.97
9457,93,2,4,2023-02-08,1,100.91
9458,30,111,5,2024-04-17,2,30.58
9459,1,640,1,2024-02-06,1,18.87
9460,14,93,4,2023-08-22,1,92.29
9461,13,70,3,2024-11-03,1,50.23
9462,68,310,3,2023-09-08,1,53.8
9463,72,307,4,2023-02-02,1,77.61
9464,21,377,5,2023-06-01,1,87.92
9465,14,91,2,2023-08-18,2,184.58
9466,65,181,3,2024-02-28,3,119.61
9467,82,751,2,2024-08-26,3,167.34
9468,58,678,2,2024-04-11,2,204.2
9469,72,204,1,2024-12-06,1,77.61
9470,54,328,2,2024-05-28,1,22.78
9471,5,500,5,2024-03-11,1,112.11
9472,99,616,1,2024-08-11,1,127.7
9473,79,144,1,2024-07-17,2,153.14
9474,59,663,4,2023-10-15,1,55.21
9475,11,348,1,2024-10-22,2,147.42
9476,33,321,5,2023-08-01,2,136.86
9477,43,690,5,2024-04-24,4,65.8
9478,18,666,5,2024-07-01,2,107.78
9479,67,23,4,2023-01-13,1,74.97
9480,26,14,2,2023-07-10,1,59.89
9481,3,279,2,2023-06-09,1,59.07
9482,8,51,4,2023-03-17,1,43.0
9483,63,573,4,2024-10-22,1,45.44
9484,83,676,1,2024-12-19,2,106.02
9485,82,470,1,2023-03-31,2,111.56
9486,53,678,2,2024-10-20,1,56.17
9487,71,4,5,2024-12-25,1,73.15
9488,32,770,5,2024-10-23,1,69.75
9489,93,93,4,2023-04-16,1,100.91
9490,74,587,3,2023-09-18,1,46.78
9491,77,24,3,2024-11-06,1,43.08
9492,87,738,4,2024-03-31,1,78.94
9493,76,747,1,2024-09-11,1,80.22
9494,5,307,4,2024-03-09,1,112.11
9495,57,442,2,2024-04-06,1,69.77
9496,57,141,2,2024-11-04,1,69.77
9497,72,501,5,2023-12-22,1,77.61
9498,54,716,4,2024-10-04,1,22.78
9499,84,439,3,2023-03-26,3,287.61
9500,2,380,4,2023-06-15,1,39.06
9501,35,162,2,2023-02-07,1,50.16
9502,61,297,1,2023-01-02,1,38.58
9503,56,93,4,2024-10-15,1,85.52
9504,39,587,3,2023-08-20,3,272.91
9505,11,295,4,2023-07-22,1,73.71
9506,28,894,4,2024-01-11,1,64.81
9507,24,185,2,2023-10-06,1,92.43
9508,64,747,1,2024-12-12,1,56.95
9509,66,157,2,2023-10-30,1,47.46
9510,2,683,4,2024-01-22,1,39.06
9511,22,821,4,2024-11-15,1,64.55
9512,56,292,4,2024-12-20,1,85.52
9513,36,51,4,2023-04-16,1,59.88
9514,83,967,2,2024-08-31,1,53.01
9515,54,789,1,2023-03-24,1,22.78
9516,6,36,4,2023-03-27,1,44.8
9517,30,712,2,2024-09-19,1,15.29
9518,6,609,5,2024-09-14,1,44.8
9519,52,467,1,2024-08-30,1,106.68
9520,95,427,1,2024-12-14,1,53.06
9521,62,818,3,2024-03-21,1,121.82
9522,88,225,1,2023-02-18,1,59.23
9523,3,30,5,2023-07-10,3,177.21
9524,71,187,4,2024-05-08,1,73.15
9525,1,2,4,2024-12-16,1,18.87
9526,12,239,4,2024-06-02,1,76.46
9527,40,920,4,2023-07-18,2,78.3
9528,7,252,1,2023-01-05,1,73.47
9529,8,328,2,2023-10-30,5,215.0
9530,17,352,1,2024-06-06,3,136.44
9531,35,741,3,2023-10-08,1,50.16
9532,84,955,4,2024-04-17,3,287.61
9533,71,617,2,2023-01-16,1,73.15
9534,12,518,2,2023-12-31,2,152.92
9535,85,623,3,2023-01-31,1,70.1
9536,80,414,5,2024-05-26,1,19.16
9537,75,550,2,2023-06-07,1,63.03
9538,64,613,5,2024-06-19,2,113.9
9539,79,666,5,2023-01-20,1,76.57
9540,3,283,3,2023-03-24,1,59.07
9541,92,695,2,2024-10-31,1,61.57
9542,2,307,4,2024-04-28,1,39.06
9543,42,523,4,2023-02-23,1,67.93
9544,60,22,1,2024-10-01,1,62.36
9545,51,910,2,2024-10-14,1,19.62
9546,36,636,2,2024-08-17,1,59.88
9547,6,724,1,2023-06-02,1,44.8
9548,48,84,5,2023-03-30,1,83.19
9549,24,471,2,2023-06-24,1,92.43
9550,94,699,5,2023-03-19,3,259.5
9551,44,581,3,2023-01-06,1,84.35
9552,14,367,2,2024-02-06,3,276.87
9553,26,882,4,2024-09-23,1,59.89
9554,99,230,3,2024-06-22,1,127.7
9555,18,536,2,2024-01-30,1,53.89
9556,71,18,3,2023-02-01,2,146.3
9557,83,904,3,2023-05-29,1,53.01
9558,99,459,3,2023-01-06,1,127.7
9559,90,835,1,2024-09-29,1,72.41
9560,1,555,2,2024-07-14,1,18.87
9561,63,409,1,2024-12-25,2,90.88
9562,8,337,2,2024-11-11,1,43.0
9563,24,353,1,2023-04-20,1,92.43
9564,29,144,1,2023-04-04,1,66.49
9565,29,22,1,2023-01-11,1,66.49
9566,40,889,5,2024-03-21,1,39.15
9567,100,996,3,2023-01-27,1,116.51
9568,81,517,3,2023-09-22,2,68.52
9569,40,179,3,2023-02-18,1,39.15
9570,24,231,1,2024-09-28,2,184.86
9571,78,519,4,2023-01-23,1,98.14
9572,56,622,5,2023-01-21,1,85.52
9573,33,557,1,2024-07-03,1,68.43
9574,26,36,4,2023-06-29,1,59.89
9575,20,74,5,2023-12-26,1,78.71
